itemid,datasetid,hasbird
3bfb5735-98bf-4fdd-a4aa,warblrb10k,1
23f0fc74-cdf2-4a56-9a53,warblrb10k,1
5c0efed7-1cdc-4d33-b399,warblrb10k,1
e02af41a-5c99-451e-86bf,warblrb10k,1
f8a2ed17-823e-4e93-bdeb,warblrb10k,0
062e32f5-458f-40bf-8f76,warblrb10k,0
631c25e7-fe93-42f5-a11b,warblrb10k,1
70d731fd-6b29-4d02-b829,warblrb10k,1
342f8628-d577-48b5-8ea3,warblrb10k,1
dc77135a-ca5f-43f1-800f,warblrb10k,1
14e31f91-ab65-4e99-b7f6,warblrb10k,1
e1cbc06a-0bb3-4ff0-95df,warblrb10k,1
185af2a6-d66c-4048-aa19,warblrb10k,1
0dc70bfd-3633-4d35-ab74,warblrb10k,0
f4b8d935-8084-4d42-9fab,warblrb10k,1
0726eaff-c209-4677-b66b,warblrb10k,0
c9cf81d7-bce4-4852-8592,warblrb10k,1
50c948c0-a6dc-4f1a-87c5,warblrb10k,1
c79f9e65-fad2-4efe-b288,warblrb10k,1
f06e0d9f-cbd2-4e92-8751,warblrb10k,1
c9cb822b-7fa0-4401-8933,warblrb10k,1
f6b169e0-8c04-413c-95d4,warblrb10k,0
edb96552-4515-4321-9dad,warblrb10k,1
6a4f0b89-d036-4547-83a9,warblrb10k,1
3692975f-2927-4fbe-92ab,warblrb10k,1
6d7a82dd-c11f-4dbe-8307,warblrb10k,0
45f7d49f-d5e1-44a8-9bf5,warblrb10k,1
b9bef959-f978-4a5a-9eeb,warblrb10k,1
37a2c4c3-5188-4df3-b460,warblrb10k,1
997f9a93-de75-49e1-a900,warblrb10k,1
6782dd43-1805-4f02-ae5d,warblrb10k,1
aef86037-f5ea-48cc-9b67,warblrb10k,1
07c1a691-f193-4757-934d,warblrb10k,1
8443e74c-bd37-4831-8bfe,warblrb10k,1
2527c710-ab01-4987-b364,warblrb10k,1
513b6880-2984-4ca3-8bad,warblrb10k,0
2af8edda-1bfd-4858-aa0b,warblrb10k,1
b67e9d62-0ef9-453b-98eb,warblrb10k,1
6e3c0205-9b55-4688-81ab,warblrb10k,0
0dca3b63-1cfb-4ae1-8113,warblrb10k,1
36352484-0633-498f-9a98,warblrb10k,1
ffe99b6c-21ec-4f80-b65d,warblrb10k,1
27de8224-3a01-4d4a-a5e7,warblrb10k,1
77e8ff76-0653-4478-bcdc,warblrb10k,1
5c461542-a240-4a16-8bef,warblrb10k,1
5bd31c75-cb71-4a7c-90fc,warblrb10k,0
178de055-9dba-400b-a0fa,warblrb10k,0
f712aae5-3690-4a29-aecd,warblrb10k,1
35c6e782-681e-4abc-9abb,warblrb10k,1
e35d931c-92ed-4b1c-a5e3,warblrb10k,1
5d023497-a43e-4d3f-bd7a,warblrb10k,0
b0861bae-7eeb-4bc6-885a,warblrb10k,1
d0b669f8-199b-4b88-a686,warblrb10k,1
fd3dd16a-6d45-41ff-9302,warblrb10k,1
1006d6c7-7d31-415f-8059,warblrb10k,1
bfd81887-e0ea-47bb-8056,warblrb10k,1
425e66a6-837e-4fc3-ac1d,warblrb10k,0
0d6e09ad-1412-4259-9949,warblrb10k,1
e8181b97-247e-41c8-a974,warblrb10k,0
46552071-0b06-4edb-8b15,warblrb10k,1
65a2cd02-7138-472f-b24c,warblrb10k,0
5fb103bd-e0f2-40d9-89c2,warblrb10k,1
8068beb9-1ce4-4e28-a9bc,warblrb10k,1
2366d1eb-6245-4f5c-846a,warblrb10k,1
f49c50db-0b1a-457d-81bf,warblrb10k,1
e5f15c55-b0c5-4fc7-83af,warblrb10k,1
0ff4e254-d23c-4155-9bce,warblrb10k,1
71b7e21b-16ed-4924-a35f,warblrb10k,1
8fd2d642-4179-428c-9b61,warblrb10k,0
8c6168ce-2dd2-4d21-ba61,warblrb10k,1
a1ffe17a-0744-4e58-b612,warblrb10k,1
3e7906d8-523a-40b2-82a0,warblrb10k,0
c9f23bfa-52e0-42e4-afea,warblrb10k,1
529b32a3-28f8-40cb-96d4,warblrb10k,1
081f36a2-3ece-4999-bf1c,warblrb10k,1
37090efe-f7e1-4457-8040,warblrb10k,1
5f386eca-1950-4a46-a846,warblrb10k,1
33424251-a476-458f-bc40,warblrb10k,1
3e2b7dad-72f2-4995-b0a8,warblrb10k,1
3484a250-953c-4c52-b320,warblrb10k,1
fcb4fb82-7976-4a46-bee8,warblrb10k,1
9d55747c-4112-4c07-b75f,warblrb10k,1
3e281c19-8f0c-42cf-9037,warblrb10k,1
c4072d37-f5d8-4899-a2ae,warblrb10k,1
3e2e6da7-ee94-42e7-8ccb,warblrb10k,1
f29b72af-15e0-4a3e-8522,warblrb10k,0
5309adb2-51c4-49a9-879d,warblrb10k,0
3d2fc4dd-890a-4d3c-893e,warblrb10k,1
54b957ac-f8dc-4699-9acb,warblrb10k,0
9d43949b-6717-4110-925f,warblrb10k,1
0a160dd5-9c7e-4e2f-8bd7,warblrb10k,1
f6ec11df-81f9-41d2-b1b2,warblrb10k,0
bef4202e-31e2-4b6e-b577,warblrb10k,0
0e06915c-bad0-4089-a8e8,warblrb10k,1
7702a2f0-957a-4c42-9a6b,warblrb10k,1
7004483e-6a5a-4c0c-b981,warblrb10k,1
682baee6-f7e2-4471-bea6,warblrb10k,0
96626ba5-c482-483c-a5de,warblrb10k,1
dab6af34-58e6-4e91-a20f,warblrb10k,0
e348e3a9-644f-4cb4-ac8c,warblrb10k,1
4dcfa58d-e5aa-4baf-a180,warblrb10k,1
61741170-3689-471d-bffc,warblrb10k,1
f2e7217c-c35b-4775-99b2,warblrb10k,1
ce89f36d-9911-4d58-b7bd,warblrb10k,1
7db0c657-2ff0-4052-89a8,warblrb10k,1
e2832f59-bfc9-44d4-8b4b,warblrb10k,1
be70c18d-7f01-4e59-8993,warblrb10k,1
e33b3948-bcea-4061-8588,warblrb10k,0
a47c81cf-82ba-45ee-970a,warblrb10k,1
15a5b308-dc7f-481e-9216,warblrb10k,1
7ec97968-1524-4f81-8479,warblrb10k,0
e2c63137-6a4b-4727-9270,warblrb10k,1
5ac5bec4-6a9c-4dea-9174,warblrb10k,1
20403c08-5d4f-43ae-a9e3,warblrb10k,1
4200deec-b356-494e-a189,warblrb10k,1
d58875da-a17e-490e-a3c9,warblrb10k,0
7b1d55df-1940-4053-8be9,warblrb10k,1
6668e69a-b69c-49fc-9f0f,warblrb10k,1
db5eadaa-9a1d-4208-a241,warblrb10k,1
657740de-8023-45d2-bcbc,warblrb10k,1
fe60d1d6-a9bb-48c1-807a,warblrb10k,1
ef7840e0-79c3-4a95-ad3b,warblrb10k,1
51beaa05-962a-4a9b-ad58,warblrb10k,1
b61527e6-a5dd-4ff0-a1ca,warblrb10k,1
c32dde45-e525-4b70-bf59,warblrb10k,1
7c9c3f17-68b4-406f-9ecb,warblrb10k,0
8012b284-7b43-4741-88ea,warblrb10k,0
7cf57df6-9ef2-47cd-8e2c,warblrb10k,1
e4a5e2c4-4d57-482f-b4f7,warblrb10k,0
947e4892-38d4-4782-a2fa,warblrb10k,1
135bfe5b-5349-4187-9b63,warblrb10k,1
114cd9c0-9d5a-4a00-ba37,warblrb10k,1
e5f2eca5-7299-4cd5-8c6e,warblrb10k,1
371a1c34-4de8-448b-8093,warblrb10k,0
ab902613-8f2f-4bb5-8611,warblrb10k,1
ada29a90-bcb9-4c28-be69,warblrb10k,1
0e6720f7-9444-42f9-bdc5,warblrb10k,1
0ec7fa89-aef7-458c-ae80,warblrb10k,1
69713f1d-22a2-40fe-ac9f,warblrb10k,0
387aa3d4-5bd4-4bcf-8562,warblrb10k,1
52deb5c3-b9c6-40b3-a6d4,warblrb10k,1
8fa1cf72-028e-4d00-a039,warblrb10k,1
be93cef3-8629-43c2-9236,warblrb10k,1
27472859-dae4-4001-b887,warblrb10k,0
e1a53f98-58d1-424a-a78b,warblrb10k,0
a8633d89-4a8d-4df1-af41,warblrb10k,1
f6101853-41b5-4540-8667,warblrb10k,1
29cfccfa-76fc-42ff-850f,warblrb10k,0
8ff7a875-7835-41ea-9ff0,warblrb10k,0
f40473c1-cc30-462a-9c92,warblrb10k,1
7415be5b-d116-4596-8b46,warblrb10k,1
16692052-caaa-4a44-b215,warblrb10k,1
5ec24c60-5381-4d55-b94e,warblrb10k,1
ae94d927-5bc5-4b57-8bd9,warblrb10k,1
a54edfb5-92b4-4bff-9a9c,warblrb10k,0
2602fe9d-d6bf-4e97-a8db,warblrb10k,1
ccb782cd-915b-4779-9e62,warblrb10k,1
2e6ed005-095d-4880-9643,warblrb10k,1
a1698ad2-a1ec-43f1-bfff,warblrb10k,1
3f4ff1dc-404a-4e92-838d,warblrb10k,1
3f0827ed-084a-4c06-93a5,warblrb10k,1
7b341470-5860-4a83-84cb,warblrb10k,1
6179329b-bbdd-49ec-883f,warblrb10k,1
ccfae44d-93ad-4bb6-aabe,warblrb10k,0
45257f3f-cd5e-4e2c-9ac6,warblrb10k,0
fd7b75da-86a0-40a5-83d7,warblrb10k,1
d5263afb-70a4-4f5b-9562,warblrb10k,0
7be74606-8cf5-4bf3-ae60,warblrb10k,1
5026f0d9-b829-4fcd-8f03,warblrb10k,0
0835c9c9-017c-49df-b09c,warblrb10k,1
3b1624cc-df76-4917-bc0f,warblrb10k,1
1a6a414e-edda-49f9-aad0,warblrb10k,1
b468f04d-342e-4e92-8a62,warblrb10k,1
f6cd45a0-ebe2-4c7e-93e0,warblrb10k,1
cb7f1d61-738d-45c6-9f5e,warblrb10k,1
a77ea719-0ad9-476f-87d0,warblrb10k,0
52368ba9-eb5a-4990-925c,warblrb10k,1
7a931d76-03fb-46dc-a2f9,warblrb10k,1
d02771e1-9f96-411d-b8b0,warblrb10k,1
f412add2-5867-4ec1-b9a2,warblrb10k,1
4968b9e1-30b5-406f-9261,warblrb10k,1
aa23a0c9-6a64-4f5a-9bf2,warblrb10k,1
9eb3b4c3-c0f1-4a28-8fc3,warblrb10k,0
2032feeb-ae5a-4420-9fce,warblrb10k,1
e1a6b9d0-1a13-44cd-b148,warblrb10k,1
95faec22-0475-4def-bb12,warblrb10k,0
89f27f14-a9d4-4e47-a5a8,warblrb10k,1
3ae47977-c9e4-4035-b729,warblrb10k,1
5cfae0db-6a29-4943-a37c,warblrb10k,1
c95f9735-9560-4d51-8a11,warblrb10k,0
6c629f88-be0f-43c9-bff2,warblrb10k,1
346b2baa-7c02-4058-a3f5,warblrb10k,1
3c065034-ffbd-408d-8cfc,warblrb10k,1
ec0a5a97-4cda-402e-ad10,warblrb10k,1
b7811e19-ddb2-4014-b024,warblrb10k,0
2847a8f1-13eb-420f-9769,warblrb10k,1
8e634ca4-23eb-4c24-be22,warblrb10k,1
74c38d17-0305-4fdc-a2ef,warblrb10k,1
ba470378-8d1f-48ae-a754,warblrb10k,1
25a4dbe2-bcc4-4f24-af03,warblrb10k,1
37cab4d6-2233-451b-b484,warblrb10k,1
59a946a8-3385-4060-8a7c,warblrb10k,1
245ae2ba-7f12-4367-aa2d,warblrb10k,0
6c325ba7-4ff7-4c23-a751,warblrb10k,0
d4977561-ceae-48d3-9f11,warblrb10k,1
5b7a914c-a29e-410c-8c73,warblrb10k,1
dce9f3f7-dc48-41d5-b302,warblrb10k,1
afc7b0b0-31e5-4bea-a2d2,warblrb10k,1
a27abce5-3f87-4d49-a4f8,warblrb10k,1
1560fb3d-b941-4874-a2df,warblrb10k,1
6fd80779-b9b8-4a6d-940e,warblrb10k,1
7d8ea09e-e222-43da-bffd,warblrb10k,0
7fad17be-0c53-40bf-9ddd,warblrb10k,1
de301d8c-e3ab-4a2c-a3e3,warblrb10k,0
90f145db-f340-4943-94d0,warblrb10k,1
87e2e422-01b8-4be1-b683,warblrb10k,1
e0474721-fc1a-403e-9183,warblrb10k,1
c14d1b79-a976-43d7-950b,warblrb10k,1
76ff6ba8-0c00-43b3-8392,warblrb10k,1
1ab6b64f-8210-4752-a9f9,warblrb10k,1
bc8445a0-1b28-4399-bb63,warblrb10k,1
672e8480-2a37-4547-bd1c,warblrb10k,1
8330b947-87b4-4767-b459,warblrb10k,1
6dedf233-2fd1-4e02-afec,warblrb10k,1
02a77b7a-e242-4e4c-978b,warblrb10k,1
cee61b9e-a56d-4d31-b57e,warblrb10k,1
669998c4-fc1a-483c-8121,warblrb10k,0
0535f845-5455-44a8-901a,warblrb10k,0
dfe7ba3b-58ca-42fe-9a9e,warblrb10k,1
440c5ad0-1ab1-4624-b04d,warblrb10k,0
6b8fdabe-458b-49d1-b9f8,warblrb10k,0
55e45675-794e-4e74-893d,warblrb10k,1
4f9dd414-ba50-4928-8143,warblrb10k,1
323edd4b-486e-4803-b3ca,warblrb10k,1
3c39871d-16c2-427f-8103,warblrb10k,1
e9f165f2-630a-4de8-b2b0,warblrb10k,0
b4cdc05e-6c5e-4144-9244,warblrb10k,1
b78c4c62-1893-49dc-8aec,warblrb10k,1
2ab7538c-e8cc-494b-b16b,warblrb10k,1
b73369b5-ce0b-484f-bf38,warblrb10k,1
29cfab8c-f4c4-4c2d-a7f4,warblrb10k,0
f48f1285-6cd8-4885-a659,warblrb10k,0
87c5a6ad-2692-4942-bd0e,warblrb10k,1
eb5a9baa-762f-4b7f-916e,warblrb10k,1
b76d063b-a6e8-48a3-8e75,warblrb10k,1
55b88995-0291-4f6d-9879,warblrb10k,1
e48c6a1a-0d6e-4cb8-ad6c,warblrb10k,0
27b011c9-509b-4701-ae09,warblrb10k,1
1d1bb98a-1fdb-4c96-ab59,warblrb10k,1
7459f1d6-a3a7-4fb3-8d9d,warblrb10k,1
d7739350-4c82-42d7-ae3f,warblrb10k,1
01ac3ce1-1255-450b-bdda,warblrb10k,1
88213e7b-6c6b-4e67-b918,warblrb10k,1
31ea6623-5604-48d2-9a02,warblrb10k,1
3ad0f266-412c-4265-bcf7,warblrb10k,1
611a0289-c394-4fcd-ac04,warblrb10k,1
30d4e71d-4bdc-4ed3-bbe7,warblrb10k,1
b5e2f904-cd8b-49fe-8777,warblrb10k,1
9e0a6dda-3246-4209-9fc5,warblrb10k,1
13f8889c-9dae-4119-be5c,warblrb10k,1
3ebab689-74af-4726-bc5e,warblrb10k,1
4999975f-965b-436f-9be4,warblrb10k,1
b255a8a3-1307-419b-a4bf,warblrb10k,1
26cd8459-ed9d-46b2-bf60,warblrb10k,1
9ec22bbc-da86-423a-a76d,warblrb10k,1
75206513-4a2b-4496-b46f,warblrb10k,0
7fa7488d-321c-4069-83d6,warblrb10k,0
60964db5-53b9-4b94-973e,warblrb10k,1
601d322c-a04f-4c68-ada5,warblrb10k,1
7526eb73-73bb-4246-af19,warblrb10k,1
c036197c-0321-4b43-9b32,warblrb10k,1
4019b01d-1586-40d2-9f39,warblrb10k,1
c84e1ca4-3386-4890-80a7,warblrb10k,1
e194dd12-5fc2-4280-87d2,warblrb10k,1
ea8a663b-8f83-45b7-83c1,warblrb10k,1
384f1d5d-91a8-4344-9ade,warblrb10k,1
45bdedb8-3596-4a53-a3eb,warblrb10k,1
74f0b840-1701-4f02-be59,warblrb10k,1
9b7e216d-8333-4261-af7d,warblrb10k,1
785dcb29-50b6-4ad8-bbd7,warblrb10k,1
c5e49bcd-b0b1-46ea-b403,warblrb10k,1
d3626e14-5589-48e2-bd48,warblrb10k,1
f4ff76ef-ebea-419e-9ea3,warblrb10k,0
bada3853-c922-486c-970a,warblrb10k,0
f2f45a46-c3e0-4b5e-853f,warblrb10k,1
b8d25e1f-dc80-469a-ab9a,warblrb10k,1
bcb9d84a-2277-4325-9447,warblrb10k,1
aa97fad2-9ec2-46ce-b8de,warblrb10k,1
e4f8b01c-2ebc-4f20-8f05,warblrb10k,0
119fc914-c51e-48d3-abe6,warblrb10k,1
bbf0364d-4b46-4510-9e83,warblrb10k,1
299f26fe-070c-4dcf-b652,warblrb10k,0
53689e3c-16b0-404a-958d,warblrb10k,1
cf221532-bebc-4bbd-b887,warblrb10k,1
62c8c839-5dd2-46eb-8c9b,warblrb10k,0
bd441cb5-78b7-4e8c-9cb8,warblrb10k,1
fea82f93-24cb-4e49-86c8,warblrb10k,1
3dade199-d1fa-42e0-8628,warblrb10k,1
849bea23-6e67-4cb2-a9f2,warblrb10k,1
fdd3d964-b2cd-4cff-97c0,warblrb10k,1
3d112e55-3843-4e8e-ac88,warblrb10k,1
9733258b-683f-46a4-b387,warblrb10k,1
2d913501-9c10-46c4-ace3,warblrb10k,1
72aee4bb-585a-4f16-91d0,warblrb10k,1
8b38f9ac-1205-4e9f-8875,warblrb10k,1
66497cc2-4a59-4752-b2fc,warblrb10k,1
4108a2ea-6ce3-420d-9e83,warblrb10k,1
b4cb5788-37fc-4adc-9ba8,warblrb10k,0
1ea68904-bf39-4838-9599,warblrb10k,0
c9c8e813-dfdf-4889-9c6d,warblrb10k,1
de97f440-4d8b-4aa6-8d56,warblrb10k,1
85a35661-fe2a-43e1-a09a,warblrb10k,1
765a1a53-c694-4820-9d8f,warblrb10k,1
750894fa-89f2-4a5f-bef9,warblrb10k,1
54087d89-427c-41be-b0ad,warblrb10k,1
c6c4d210-7cd5-442e-b69b,warblrb10k,0
c2a63014-19ce-4b97-b1de,warblrb10k,0
4f5143fa-04c5-4f86-a6cc,warblrb10k,1
7cda23e8-16dd-49b0-b3cd,warblrb10k,1
0f06c10d-189b-4902-b399,warblrb10k,1
2fdbc37a-4cba-471d-bff0,warblrb10k,0
d3067fbe-df2d-4fd1-a757,warblrb10k,1
f958b3ad-6d36-4239-9fa0,warblrb10k,0
2750b48a-fc23-4a47-871e,warblrb10k,1
665bd312-459e-484e-bef9,warblrb10k,1
c2f14486-c418-44ab-bec8,warblrb10k,1
2f350e41-4617-491e-b818,warblrb10k,1
93a01b7e-275d-4d6a-ae7e,warblrb10k,1
1056e2b2-3683-40d0-b2af,warblrb10k,1
d04e7f5b-52ee-49d8-997b,warblrb10k,1
bf66f259-cbc7-4886-978a,warblrb10k,1
0349b135-dca1-4e45-b109,warblrb10k,1
4b1f0408-a306-4a9f-88fc,warblrb10k,1
59d855c8-b1be-49b6-8121,warblrb10k,0
2eddd258-789a-4cf6-949f,warblrb10k,1
2baa6aa8-d696-4e46-82e4,warblrb10k,1
bedbe774-571f-436c-8786,warblrb10k,1
cb760ea5-3e8f-486a-a5bb,warblrb10k,1
22462a5f-146b-41ed-9634,warblrb10k,1
9e8a2a62-12f3-4103-9329,warblrb10k,1
c9180869-c7c2-4ccf-9aee,warblrb10k,1
e0d259a1-0cb4-4afe-a699,warblrb10k,1
f98225f9-e5c7-48df-8dfe,warblrb10k,0
28928379-dafe-40f4-b609,warblrb10k,0
6839e517-a7bd-4b3a-be30,warblrb10k,1
eba795bc-7dac-4e9b-9483,warblrb10k,1
9b80eb36-aa0e-4a0d-8b06,warblrb10k,1
2d3c6223-e7d8-4c5e-9b40,warblrb10k,1
eb644a06-c2e7-494c-bcf0,warblrb10k,1
30fd2311-e9a7-4d3a-b9cd,warblrb10k,1
96a2ca21-81bb-45d8-b783,warblrb10k,1
54226a6c-4850-4d1c-b42a,warblrb10k,1
bc48d79a-45ab-46b1-b332,warblrb10k,0
044a2d33-bbe0-42df-9473,warblrb10k,1
f8b527a3-1841-4645-ad9f,warblrb10k,1
ef143291-91c6-44e7-995a,warblrb10k,0
f5adde6b-de3e-4e45-9c0b,warblrb10k,0
71f7c327-c7e8-44a0-b8b3,warblrb10k,0
16aef9de-c7da-4b98-aeb9,warblrb10k,1
6e1287e8-0793-451b-afd3,warblrb10k,1
b4b1de30-e71a-4435-8e39,warblrb10k,1
5694a073-0755-4186-aa7a,warblrb10k,1
f867698a-a09b-4c9c-bb1c,warblrb10k,1
abf873c4-04e0-42b4-aff0,warblrb10k,1
cdea0103-aaa2-4009-aa17,warblrb10k,0
2cd29ae9-fc5d-403e-8f81,warblrb10k,1
4675dc7c-1eef-49c3-87db,warblrb10k,1
4943c7f2-4d2d-4b9d-aff8,warblrb10k,1
7bf92514-1c92-4966-b436,warblrb10k,1
9602e838-fef5-496d-98ee,warblrb10k,1
8572f273-c8c6-4b29-a776,warblrb10k,1
23a32847-da08-40e0-b9c7,warblrb10k,1
bf8ec9f3-f9ca-4157-8c5e,warblrb10k,0
88f0c31f-fb95-46cc-945b,warblrb10k,1
90e6b5db-ab92-4433-a0f1,warblrb10k,1
9eeea0ba-bb70-4ca0-9532,warblrb10k,1
084cd76d-ebad-4070-acb5,warblrb10k,0
0b7533fa-9ae9-4572-b375,warblrb10k,1
79c0f6ee-adc1-4219-b44c,warblrb10k,1
cc7d988d-d3d7-4017-a29e,warblrb10k,1
0d92b7b9-2d41-4975-841d,warblrb10k,0
bc7eb57a-f665-498c-836a,warblrb10k,0
ac2bd697-512e-47b9-88b1,warblrb10k,1
2714590e-7ed7-4e82-8ed6,warblrb10k,1
937dee4a-6d3c-4daf-84f7,warblrb10k,1
df92194a-731c-4021-8196,warblrb10k,0
2e6d86a1-ca84-49a8-83f5,warblrb10k,1
3779b6af-9b19-499c-a029,warblrb10k,1
c2635922-1f55-4f24-bb94,warblrb10k,1
8e3dd866-4dfb-4436-88c5,warblrb10k,1
05d5f34b-89f3-4a70-9a07,warblrb10k,1
94e45495-595a-4aa8-844e,warblrb10k,1
474d7bb5-8c0d-44d3-b4e5,warblrb10k,1
7c81a766-8cd4-4257-92a9,warblrb10k,1
4df75e6b-1214-4c8b-a89f,warblrb10k,1
120e0d09-3f6d-4c36-90b7,warblrb10k,1
6cad64e2-a10b-41c6-960d,warblrb10k,1
92dc830e-5367-4801-8d95,warblrb10k,1
3f5396ed-e031-42ac-b603,warblrb10k,0
6a7637e2-a8e4-4752-8f3a,warblrb10k,0
6a36a26d-7edd-484a-b238,warblrb10k,1
7f01366b-df0b-474e-9996,warblrb10k,1
d9027281-7e36-45ac-9502,warblrb10k,0
75840869-7acc-41a1-ac2c,warblrb10k,1
45f15568-cfc1-43bc-8a78,warblrb10k,1
de7f3ddb-56ce-4b5d-afa7,warblrb10k,1
1c7df876-d435-45bd-bde5,warblrb10k,1
9c441778-d48c-43e3-bd5b,warblrb10k,0
6cd44c7b-a549-4fe2-a5d6,warblrb10k,1
27fcf076-0a70-4c8b-992d,warblrb10k,0
ac941900-d00b-4995-9779,warblrb10k,1
1aa9e093-4e3f-42cf-b5ce,warblrb10k,1
36bb8df6-b58c-476f-85d2,warblrb10k,1
0a9a74b9-18ec-4c35-9c59,warblrb10k,1
45760b02-72f7-4ad2-aae5,warblrb10k,1
24745ec2-cac7-4492-b15f,warblrb10k,1
98b6b1a6-4a56-4366-b6f2,warblrb10k,1
df77b3c0-cf71-4938-9973,warblrb10k,1
1bb3abc1-a8d4-49b5-94f6,warblrb10k,1
44c2814c-978c-4ac6-8d86,warblrb10k,1
900675bf-80df-48f0-aff6,warblrb10k,1
12455753-f018-4fbc-8eb5,warblrb10k,1
16769ce9-6ff7-4445-8c66,warblrb10k,1
7d6d8121-044f-4639-887b,warblrb10k,0
90af3b21-f19b-4ce7-ae82,warblrb10k,0
a09e4748-f48a-4843-ab9c,warblrb10k,1
e11e79b5-183a-4b69-97fc,warblrb10k,1
f1223904-b9b6-4312-afa7,warblrb10k,1
f2c67314-d3fd-40be-8ef0,warblrb10k,1
28153987-f349-432e-a65a,warblrb10k,1
16772de2-eb80-4512-ae8d,warblrb10k,1
4a71a817-e562-4f45-9cb2,warblrb10k,0
f40a9cfb-cc09-482d-a7fb,warblrb10k,1
d2864194-fa50-4fb9-8b9b,warblrb10k,1
d4c97395-df78-403d-9c24,warblrb10k,0
da46c41e-9262-48df-8f4d,warblrb10k,0
c52c3abd-ffa4-4576-bd1e,warblrb10k,1
f66c6534-f618-411d-88ec,warblrb10k,1
02d38797-f392-4d6d-8622,warblrb10k,1
c3bd76da-66de-4a61-b05d,warblrb10k,0
2c05b734-ad54-4dc1-9fcf,warblrb10k,0
6775cf06-b5e8-4104-bbf8,warblrb10k,1
afa55cf9-0b22-445a-afb9,warblrb10k,0
1e5ff54b-7c16-43cf-9eb3,warblrb10k,0
31828aa6-9ec0-4f0b-b5dc,warblrb10k,1
94323148-18bd-445a-9905,warblrb10k,0
93f3722b-d0f4-4274-9f4c,warblrb10k,1
7c5ab688-34d9-4c47-9a49,warblrb10k,1
4378f39e-5417-449b-b555,warblrb10k,1
2b513d5d-5294-4a12-b8f4,warblrb10k,0
322660d8-f8dd-47a4-952a,warblrb10k,0
db33c62f-69d6-4757-971f,warblrb10k,0
0a4e8000-574c-46b8-a847,warblrb10k,0
441a27e0-e156-443e-9889,warblrb10k,1
f78e74b0-b8e7-48dc-98d9,warblrb10k,1
5a8e6ac6-0a38-4ac7-a976,warblrb10k,0
59fda0f7-6e21-4e1d-9759,warblrb10k,1
50b5d807-528a-4421-9a23,warblrb10k,1
bfc33d0b-e3f5-4e7e-b60b,warblrb10k,0
7f28b66d-b4f8-4fff-9d08,warblrb10k,1
beef8ef6-90d6-4fe6-b05a,warblrb10k,1
3b599755-bc34-4f04-946c,warblrb10k,1
6af24df6-3c85-47df-80f6,warblrb10k,1
01707a11-1102-4a6b-893d,warblrb10k,1
5bfb6166-bf3c-40f8-be4a,warblrb10k,1
90e3388f-418f-4122-9403,warblrb10k,1
f9d6dc64-957f-4bb1-a72d,warblrb10k,1
0cd11a14-38fe-42b4-8931,warblrb10k,1
3984cef0-0542-4e3b-8db3,warblrb10k,1
b528437a-f9ef-461a-b29d,warblrb10k,0
fe7e74c1-66ea-4ca7-9731,warblrb10k,0
682c2622-f3fc-4ecc-b616,warblrb10k,1
279a7928-4639-4729-9f40,warblrb10k,1
34508a17-6bea-4d4e-8c1b,warblrb10k,1
80da0f30-564c-4dba-b874,warblrb10k,1
5feec355-3bad-4881-81cb,warblrb10k,1
8ffcf0fe-73d1-4693-8508,warblrb10k,0
e96cc654-1ba4-4e2b-b949,warblrb10k,0
9547ae6c-a91d-418d-8a0f,warblrb10k,1
a4de2562-83d7-43ae-b5c2,warblrb10k,1
f74de7f6-22f1-4bbb-90f7,warblrb10k,1
90b199f9-d8a9-436b-a4b4,warblrb10k,1
d23af8af-331b-4491-af79,warblrb10k,1
40623d7e-47d3-4e21-b049,warblrb10k,1
82acf77a-cb36-4b4d-9e2f,warblrb10k,0
1f1d7382-d5bb-4497-adbd,warblrb10k,1
6dcca859-fc5e-4fb4-b998,warblrb10k,0
3bd1690d-3b11-4a49-93b5,warblrb10k,1
777a98d0-b484-488d-a1d4,warblrb10k,1
a76b0d49-f886-4dfe-aabc,warblrb10k,1
256b36b2-88ed-4bba-ace0,warblrb10k,1
cde28b69-be8c-490b-97d8,warblrb10k,0
7d23992a-5042-4ce1-ab3d,warblrb10k,1
a22f5575-950a-44a3-8b40,warblrb10k,0
a10cdb74-61cc-419f-9066,warblrb10k,1
f11b07fd-0d0b-4c9b-a0b4,warblrb10k,1
1c71a010-26e6-49f8-b12b,warblrb10k,1
b96e7e8e-4a29-492b-a4e1,warblrb10k,0
16cdbf97-e1f2-4940-8624,warblrb10k,1
d1976cad-e3cd-4f16-a7ee,warblrb10k,0
8eda6a89-891e-464f-b31b,warblrb10k,0
3c72b864-7c69-45e2-8b51,warblrb10k,0
03fa9e37-8d85-4b1c-9fc5,warblrb10k,0
bc002a08-20ef-4e46-9410,warblrb10k,1
6d972fd4-737b-4d40-8887,warblrb10k,1
d0800c0e-1f53-44b1-995f,warblrb10k,1
fcdef427-8f74-4aef-8e03,warblrb10k,1
8d96c6d1-0efc-4031-a3da,warblrb10k,0
164a3a7c-c079-4598-be05,warblrb10k,0
da153efc-8fff-4074-a7ca,warblrb10k,1
444fa554-c33d-435f-8578,warblrb10k,1
1876dbe9-9775-4741-99a8,warblrb10k,1
aadb67d7-becf-4ad4-89cf,warblrb10k,1
5d91beef-cf8a-4f66-99ee,warblrb10k,1
9825c87b-0fc0-476c-91be,warblrb10k,1
464dac5b-2e7f-4428-bbc1,warblrb10k,1
